Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","723","Spices nes","2011","2011","1000 SLC","475737","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","723","Spices nes","2012","2012","1000 SLC","516868","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","723","Spices nes","2013","2013","1000 SLC","456413","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","723","Spices nes","2014","2014","1000 SLC","526796","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","723","Spices nes","2015","2015","1000 SLC","563812","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","723","Spices nes","2016","2016","1000 SLC","545233","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","723","Spices nes","2017","2017","1000 SLC","554831","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","723","Spices nes","2018","2018","1000 SLC","548054","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","723","Spices nes","2019","2019","1000 SLC","577894","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","723","Spices nes","2020","2020","1000 SLC","588528","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2002","2002","1000 SLC","25640","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2003","2003","1000 SLC","27170","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2004","2004","1000 SLC","29187","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2005","2005","1000 SLC","32767","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2006","2006","1000 SLC","34101","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2007","2007","1000 SLC","40215","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2008","2008","1000 SLC","41974","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2009","2009","1000 SLC","40832","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2010","2010","1000 SLC","47448","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2011","2011","1000 SLC","46901","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2012","2012","1000 SLC","261800","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2013","2013","1000 SLC","10249","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2014","2014","1000 SLC","7290","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2015","2015","1000 SLC","11176","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2016","2016","1000 SLC","6900","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2017","2017","1000 SLC","25965","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2018","2018","1000 SLC","4455","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2019","2019","1000 SLC","17504","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2020","2020","1000 SLC","32423","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","122","Sweet potatoes","2015","2015","1000 SLC","1470","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","122","Sweet potatoes","2016","2016","1000 SLC","1044","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","122","Sweet potatoes","2017","2017","1000 SLC","3120","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","122","Sweet potatoes","2018","2018","1000 SLC","1223","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","122","Sweet potatoes","2019","2019","1000 SLC","1644","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","122","Sweet potatoes","2020","2020","1000 SLC","2067","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2003","2003","1000 SLC","920","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2004","2004","1000 SLC","4232","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2005","2005","1000 SLC","31696","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2006","2006","1000 SLC","26592","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2007","2007","1000 SLC","22824","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2008","2008","1000 SLC","13878","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2009","2009","1000 SLC","16508","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2010","2010","1000 SLC","8944","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2011","2011","1000 SLC","24974","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2012","2012","1000 SLC","14154","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2013","2013","1000 SLC","4290","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2014","2014","1000 SLC","7998","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2015","2015","1000 SLC","22572","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2016","2016","1000 SLC","18690","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2017","2017","1000 SLC","16852","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2018","2018","1000 SLC","11258","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2019","2019","1000 SLC","9907","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","388","Tomatoes","2020","2020","1000 SLC","15296","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","463","Vegetables, fresh nes","2002","2002","1000 SLC","48625","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","463","Vegetables, fresh nes","2003","2003","1000 SLC","53138","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","463","Vegetables, fresh nes","2004","2004","1000 SLC","61445","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","463","Vegetables, fresh nes","2005","2005","1000 SLC","70302","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","463","Vegetables, fresh nes","2006","2006","1000 SLC","79370","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","463","Vegetables, fresh nes","2007","2007","1000 SLC","103065","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","463","Vegetables, fresh nes","2008","2008","1000 SLC","63440","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","463","Vegetables, fresh nes","2009","2009","1000 SLC","92405","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","463","Vegetables, fresh nes","2010","2010","1000 SLC","116876","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","463","Vegetables, fresh nes","2011","2011","1000 SLC","184329","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","463","Vegetables, fresh nes","2012","2012","1000 SLC","111025","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","463","Vegetables, fresh nes","2013","2013","1000 SLC","49746","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","463","Vegetables, fresh nes","2014","2014","1000 SLC","126762","Fc","Calculated data"
"QV","Value of Agricultural Production","18","Bhutan","56","Gross Production Value (current thousand SLC)","463","Vegetables, fresh nes","2015","2015","1000 SLC","101501","Fc","Calculated data"
